# PJM summer 5CP peaks: RTO 5 coincident peak hours + zonal unrestricted MW
# Source: annual "Summer YYYY Peaks and 5CPs" PDF, PJM Planning > Resource
#   Adequacy > Load Forecast, e.g.
#   https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2024-peaks-and-5cps.pdf
# Summers 2018-2020 were removed from pjm.com; source_url points to the
#   Wayback Machine archive of the original posting.
#
# MAINTENANCE: To add a new summer (~mid-October posting):
# 1. Download the PDF; record URL in source_url and the posting date in source_as_of.
# 2. Transcribe the 5 RTO peak rows (date, hour-ending EPT, RTO unrestricted MW)
#    with zone=RTO, ranks 1-5 by descending MW.
# 3. Transcribe the "Coincident Peaks, By Zone" table: one row per zone per rank,
#    normalizing labels to canonical zones (AE->AECO, DAYTON->DAY, DLCo->DUQ,
#    PENLC->PENELEC, PPL-EU->PPL, PS->PSEG; see data/pjm/README.md crosswalk).
#    Sub-zone rows (EASTON, SMECO, Vineland) and OVEC are excluded.
# 4. Run: just validate. 5. Commit. 6. just upload.
#
# MAINTENANCE: November revisions — PJM reposts the PDF with restated load-drop
# add-backs ("Revised MM/DD/YYYY"). Timestamps rarely change; MW values do.
# Update mw_unrestricted in place, bump source_as_of, note "Nov revision" in
# notes. Git history is the revision trail. Re-run validate + upload.
summer_year,rank,peak_date,hour_ending_ept,zone,mw_unrestricted,source_url,source_as_of,notes
2019,5,2019-07-29,17,EKPC,1846.7,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,JCPL,5461.2,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,METED,2865.3,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,PECO,7824.8,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,PENELEC,2743.6,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,PEPCO,5631.3,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,PPL,6812.2,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,PSEG,9088.5,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,RECO,375.8,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2019,5,2019-07-29,17,UGI,186.2,https://web.archive.org/web/20210625131044/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2019-peaks-and-5cps.ashx,2019-12-23,Revised 12/23/2019 for AEP and ATSI BtM generation
2020,1,2020-07-20,17,RTO,144265.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,AECO,2538.0,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,AEP,20490.8,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,APS,8544.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,ATSI,10761.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,BGE,6633.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,COMED,16516.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,DAY,2988.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,DEOK,4881.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,DOM,20063.3,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,DPL,4042.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,DUQ,2545.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,EKPC,1774.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,JCPL,5857.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,METED,2967.3,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,PECO,8008.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,PENELEC,2755.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,PEPCO,5886.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,PPL,6888.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,PSEG,9471.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,RECO,395.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,1,2020-07-20,17,UGI,197.7,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,RTO,143522.0,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,AECO,2435.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,AEP,20627.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,APS,8525.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,ATSI,10918.3,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,BGE,6337.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,COMED,16991.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,DAY,3067.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,DEOK,4717.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,DOM,19473.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,DPL,3860.9,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,DUQ,2667.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,EKPC,1872.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,JCPL,5752.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,METED,2937.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,PECO,7818.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,PENELEC,2900.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,PEPCO,5655.7,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,PPL,7029.7,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,PSEG,9271.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,RECO,397.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,2,2020-07-27,17,UGI,207.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,RTO,143207.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,AECO,2255.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,AEP,21557.9,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,APS,8368.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,ATSI,12431.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,BGE,5903.7,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,COMED,20136.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,DAY,3081.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,DEOK,4611.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,DOM,17684.8,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,DPL,3527.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,DUQ,2517.3,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,EKPC,1896.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,JCPL,5189.8,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,METED,2806.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,PECO,7446.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,PENELEC,2862.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,PEPCO,5182.0,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,PPL,6626.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,PSEG,8519.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,RECO,349.0,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,3,2020-07-09,18,UGI,197.7,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,RTO,141210.0,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,AECO,2225.9,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,AEP,21149.3,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,APS,8417.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,ATSI,11576.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,BGE,5954.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,COMED,19043.9,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,DAY,3233.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,DEOK,4783.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,DOM,18289.0,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,DPL,3702.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,DUQ,2598.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,EKPC,1862.0,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,JCPL,5168.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,METED,2829.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,PECO,6617.8,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,PENELEC,2744.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,PEPCO,5342.8,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,PPL,6726.6,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,PSEG,8350.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,RECO,362.1,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,4,2020-07-06,15,UGI,180.7,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,RTO,140781.8,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,AECO,2415.9,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,AEP,20562.9,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,APS,8143.0,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,ATSI,11367.4,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,BGE,6030.9,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,COMED,17971.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,DAY,3089.5,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,DEOK,4790.2,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,DOM,18335.8,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
2020,5,2020-07-29,18,DPL,3722.8,https://web.archive.org/web/20210625134332/https://www.pjm.com/-/media/planning/res-adeq/load-forecast/summer-2020-peaks-and-5cps.ashx,2020-11-12,Revised 11/12/2020 for AEP and DOM BtM generation
